"CODI_EQUIPAMENT","EQUIPAMENT","SECCIO","TIPUS_VIA","NOM_CARRER","NUM_CARRER_1","NUM_CARRER_2","CODI_BARRI","NUM_BARRI","CODI_DISTRICTE","NOM_DISTRICTE","CODI_POSTAL","CODI_POBLACIO","POBLACIO","LATITUD","LONGITUD","X_ETRS89","Y_ETRS89","X_ED50","Y_ED50","TELEFON_NUM","TELEFON_TIPUS","TELEFON_INFO_COM","HORARI_PERIODE_INICI","HORARI_PERIODE_FI","HORARI_DIES","HORARI_HORES_INICI","HORARI_HORES_FI","HORARI_OBSERVACIONS",
"75990021008","Farmàcia Marimón Puigmartí","#","C","Avinyó","27","27","02","el Barri Gòtic","01","Ciutat Vella","08002","019","BARCELONA","41.380793","2.17828","431291.067","4581355.788","431383.008","4581556.716","933152459","#","","","","","","","",
"75990021409","Farmàcia Ferrer de Gomis","#","Rbla","Badal","25","25","16","la Bordeta","03","Sants-Montjuïc","08014","019","BARCELONA","41.366543","2.134085","427579.835","4579809.829","427671.742","4580010.742","933320066","Fax","","01/01","31/12","0000000","09:00:00","22:00:00"," ",
"75990021409","Farmàcia Ferrer de Gomis","#","Rbla","Badal","25","25","16","la Bordeta","03","Sants-Montjuïc","08014","019","BARCELONA","41.366543","2.134085","427579.835","4579809.829","427671.742","4580010.742","934213334","#","","01/01","31/12","0000000","09:00:00","22:00:00"," ",
"75990022042","Farmàcia Mª Carmen Peris Zaragoza","#","C","Bailèn","92","92","07","la Dreta de Eixample","02","Eixample","08009","019","BARCELONA","41.396524","2.171383","430731.076","4583107.789","430823.011","4583308.733","932655041","#","","","","","","","",
"75990022042","Farmàcia Mª Carmen Peris Zaragoza","#","C","Bailèn","92","92","07","la Dreta de Eixample","02","Eixample","08009","019","BARCELONA","41.396524","2.171383","430731.076","4583107.789","430823.011","4583308.733","932655041","Fax","","","","","","","",
"75990022226","Farmàcia Hernández Abellán","#","C","Bailèn","174","174","07","la Dreta de Eixample","02","Eixample","08037","019","BARCELONA","41.401158","2.166337","430314.179","4583626.301","430406.11","4583827.25","934580652","#","","01/01","31/12","0000001","09:00:00","21:00:00"," ",
"75990022313","Farmàcia Zapater Bartrina","#","C","Bailèn","200","200","32","el Camp d'en Grassot i Gràcia Nova","06","Gràcia","08037","019","BARCELONA","41.401723","2.164512","430162.194","4583690.404","430254.124","4583891.354","934572010","#","","01/01","31/12","0000001","09:00:00","21:00:00"," ",
"75990022445","Farmàcia Pedragosa Cachà","#","C","Sant Pere Més Baix","17","17","04","Sant Pere, Santa Caterina i la Ribera","01","Ciutat Vella","08003","019","BARCELONA","41.386764","2.176789","431172.703","4582019.893","431264.642","4582220.827","933190397","#","","","","","","","",
"75990022445","Farmàcia Pedragosa Cachà","#","C","Sant Pere Més Baix","17","17","04","Sant Pere, Santa Caterina i la Ribera","01","Ciutat Vella","08003","019","BARCELONA","41.386764","2.176789","431172.703","4582019.893","431264.642","4582220.827","933190397","Fax","","","","","","","",
"75990022504","Farmàcia Fonoll Piqué","#","C","Sant Pere Més Baix","52","52","04","Sant Pere, Santa Caterina i la Ribera","01","Ciutat Vella","08003","019","BARCELONA","41.387817","2.178142","431286.894","4582135.699","431378.834","4582336.635","933190329","#","","","","","","","",
"75990022504","Farmàcia Fonoll Piqué","#","C","Sant Pere Més Baix","52","52","04","Sant Pere, Santa Caterina i la Ribera","01","Ciutat Vella","08003","019","BARCELONA","41.387817","2.178142","431286.894","4582135.699","431378.834","4582336.635","933190329","Fax","","","","","","","",
"75990022526","Farmàcia Cardona Arenas","#","C","Fonollar","26","26","04","Sant Pere, Santa Caterina i la Ribera","01","Ciutat Vella","08003","019","BARCELONA","41.387443","2.179117","431368.066","4582093.38","431460.007","4582294.315","932689143","#","","","","","","","",
"75990022737","Farmàcia Coliseum","#","C","Balmes","18","18","07","la Dreta de Eixample","02","Eixample","08007","019","BARCELONA","41.387041","2.165881","430260.93","4582059.326","430352.861","4582260.261","933175181","#","","01/01","31/12","0000011","08:30:00","22:00:00"," ",
"75990022737","Farmàcia Coliseum","#","C","Balmes","18","18","07","la Dreta de Eixample","02","Eixample","08007","019","BARCELONA","41.387041","2.165881","430260.93","4582059.326","430352.861","4582260.261","933175181","#","","01/01","31/12","1111100","09:00:00","22:00:00"," ",
"75990022737","Farmàcia Coliseum","#","C","Balmes","18","18","07","la Dreta de Eixample","02","Eixample","08007","019","BARCELONA","41.387041","2.165881","430260.93","4582059.326","430352.861","4582260.261","933018571","Fax","","01/01","31/12","0000011","08:30:00","22:00:00"," ",
"75990022737","Farmàcia Coliseum","#","C","Balmes","18","18","07","la Dreta de Eixample","02","Eixample","08007","019","BARCELONA","41.387041","2.165881","430260.93","4582059.326","430352.861","4582260.261","933018571","Fax","","01/01","31/12","1111100","09:00:00","22:00:00"," ",
"75990022737","Farmàcia Coliseum","#","C","Balmes","18","18","07","la Dreta de Eixample","02","Eixample","08007","019","BARCELONA","41.387041","2.165881","430260.93","4582059.326","430352.861","4582260.261","933179347","#","","01/01","31/12","0000011","08:30:00","22:00:00"," ",
"75990022737","Farmàcia Coliseum","#","C","Balmes","18","18","07","la Dreta de Eixample","02","Eixample","08007","019","BARCELONA","41.387041","2.165881","430260.93","4582059.326","430352.861","4582260.261","933179347","#","","01/01","31/12","1111100","09:00:00","22:00:00"," ",
"75990023092","Farmàcia Mir","#","C","Balmes","94","94","07","la Dreta de Eixample","02","Eixample","08008","019","BARCELONA","41.391523","2.159943","429769.294","4582561.786","429861.22","4582762.725","932152185","#","","01/01","31/12","0000001","09:00:00","22:00:00"," ",
"75990023469","Farmàcia Balagué Zalacain","#","Pg","Valldaura","184","184","48","la Guineueta","08","Nou Barris","08042","019","BARCELONA","41.438461","2.169648","430630.621","4587764.969","430722.554","4587965.956","933596408","Fax","","","","","","","",
"75990023469","Farmàcia Balagué Zalacain","#","Pg","Valldaura","184","184","48","la Guineueta","08","Nou Barris","08042","019","BARCELONA","41.438461","2.169648","430630.621","4587764.969","430722.554","4587965.956","933596408","#","","","","","","","",
"75990023778","Farmàcia Miquel Serra","#","C","Balmes","222","222","26","Sant Gervasi - Galvany","05","Sarrià-Sant Gervasi","08006","019","BARCELONA","41.398404","2.151347","429058.151","4583332.715","429150.07","4583533.661","932176791","#","","","","","","","",
"75990024053","Farmàcia Guix Giné","#","C","Balmes","303","303","26","Sant Gervasi - Galvany","05","Sarrià-Sant Gervasi","08006","019","BARCELONA","41.402239","2.145565","428579.023","4583763.131","428670.938","4583964.081","932007116","Fax","","","","","","","",
"75990024053","Farmàcia Guix Giné","#","C","Balmes","303","303","26","Sant Gervasi - Galvany","05","Sarrià-Sant Gervasi","08006","019","BARCELONA","41.402239","2.145565","428579.023","4583763.131","428670.938","4583964.081","932007116","#","","","","","","","",
"75990024195","Farmàcia Sahun Xifré","#","C","Balmes","338","338","27","el Putxet i el Farró","05","Sarrià-Sant Gervasi","08006","019","BARCELONA","41.403271","2.143442","428402.674","4583879.469","428494.587","4584080.42","932122228","#","","","","","","","",
"75990024195","Farmàcia Sahun Xifré","#","C","Balmes","338","338","27","el Putxet i el Farró","05","Sarrià-Sant Gervasi","08006","019","BARCELONA","41.403271","2.143442","428402.674","4583879.469","428494.587","4584080.42","932122228","Fax","","","","","","","",
"75990024530","Farmàcia Rodríguez Villarreal","#","C","Balmes","431","431","25","Sant Gervasi - la Bonanova","05","Sarrià-Sant Gervasi","08022","019","BARCELONA","41.408702","2.137514","427913.214","4584487.334","428005.123","4584688.29","934178235","#","","01/01","31/12","0000001","09:00:00","22:00:00"," ",
"75990024690","Farmàcia Noguera Huguet","#","C","Baluard","34","34","03","la Barceloneta","01","Ciutat Vella","08003","019","BARCELONA","41.380265","2.188849","432174.253","4581288.857","432266.202","4581489.785","932218490","#","","","","","","","",
"75990024690","Farmàcia Noguera Huguet","#","C","Baluard","34","34","03","la Barceloneta","01","Ciutat Vella","08003","019","BARCELONA","41.380265","2.188849","432174.253","4581288.857","432266.202","4581489.785","932210186","Fax","","","","","","","",
"75990024918","Farmàcia Hernández de la Rosa","#","C","Rambla","38","38","02","el Barri Gòtic","01","Ciutat Vella","08002","019","BARCELONA","41.379035","2.175598","431064.921","4581162.726","431156.86","4581363.652","933172192","#","","01/01","31/12","0000000","09:00:00","22:00:00"," ",
"75990024943","Farmàcia Aguilar Peyra","#","C","Rambla","44","44","02","el Barri Gòtic","01","Ciutat Vella","08002","019","BARCELONA","41.379591","2.174928","431009.497","4581225.075","431101.435","4581426.002","933020391","#","","","","","","","",
"75990025054","Farmàcia Clapés Antoja","#","C","Rambla","98","98","02","el Barri Gòtic","01","Ciutat Vella","08002","019","BARCELONA","41.382295","2.172567","430814.921","4581527.139","430906.857","4581728.069","933012843","#","","01/01","31/12","0000000","00:00:00","23:59:00"," ",
"75990025054","Farmàcia Clapés Antoja","#","C","Rambla","98","98","02","el Barri Gòtic","01","Ciutat Vella","08002","019","BARCELONA","41.382295","2.172567","430814.921","4581527.139","430906.857","4581728.069","933189726","Fax","","01/01","31/12","0000000","00:00:00","23:59:00"," ",
"75990025184","Farmàcia Cabecerán Esteve","#","Via","Bàrcino","61","61","57","la Trinitat Vella","09","Sant Andreu","08033","019","BARCELONA","41.451111","2.192601","432561.274","4589151.234","432653.224","4589352.235","933454398","Fax","","01/01","31/12","0000000","09:00:00","22:00:00"," ",
"75990025184","Farmàcia Cabecerán Esteve","#","Via","Bàrcino","61","61","57","la Trinitat Vella","09","Sant Andreu","08033","019","BARCELONA","41.451111","2.192601","432561.274","4589151.234","432653.224","4589352.235","933454398","#","","01/01","31/12","0000000","09:00:00","22:00:00"," ",
"75990025211","Farmàcia Llinares Pérez","#","Av","Vallcarca","188","188","28","Vallcarca i els Penitents","06","Gràcia","08023","019","BARCELONA","41.415467","2.142552","428341.65","4585234.219","428433.562","4585435.182","932847651","Fax","","","","","","","",
"75990025211","Farmàcia Llinares Pérez","#","Av","Vallcarca","188","188","28","Vallcarca i els Penitents","06","Gràcia","08023","019","BARCELONA","41.415467","2.142552","428341.65","4585234.219","428433.562","4585435.182","932843678","#","","","","","","","",
"75990025342","Farmàcia Aguiló - Busquet","#","C","Bartrina","7","7","60","Sant Andreu","09","Sant Andreu","08030","019","BARCELONA","41.440149","2.186398","432031.738","4587938.994","432123.683","4588139.984","933452844","#","","","","","","","",
"75990025815","Farmàcia López Juan","#","C","Benet Mateu","32","32","23","Sarrià","05","Sarrià-Sant Gervasi","08034","019","BARCELONA","41.392322","2.127115","427025.676","4582677.556","427117.577","4582878.495","932038478","#","","","","","","","",
"75990025815","Farmàcia López Juan","#","C","Benet Mateu","32","32","23","Sarrià","05","Sarrià-Sant Gervasi","08034","019","BARCELONA","41.392322","2.127115","427025.676","4582677.556","427117.577","4582878.495","932050440","Fax","","","","","","","",
"75990026376","Farmàcia Boixeda Batllori","#","C","Bernat Bransi","38","38","37","el Carmel","07","Horta-Guinardó","08032","019","BARCELONA","41.42441","2.153464","429263.357","4586218.129","429355.277","4586419.102","933573066","#","","","","","","","",
"75990026506","Farmàcia Casanellas Martí","#","C","Avinyó","32","32","02","el Barri Gòtic","01","Ciutat Vella","08002","019","BARCELONA","41.380787","2.177582","431232.693","4581355.681","431324.633","4581556.609","933179198","#","","","","","","","",
"75990026506","Farmàcia Casanellas Martí","#","C","Avinyó","32","32","02","el Barri Gòtic","01","Ciutat Vella","08002","019","BARCELONA","41.380787","2.177582","431232.693","4581355.681","431324.633","4581556.609","933179198","Fax","","","","","","","",
"75990026608","Farmàcia Gómez Núñez","#","C","Bertran","129","129","27","el Putxet i el Farró","05","Sarrià-Sant Gervasi","08023","019","BARCELONA","41.410116","2.139645","428092.878","4584642.556","428184.788","4584843.514","934174911","Fax","","","","","","","",
"75990026608","Farmàcia Gómez Núñez","#","C","Bertran","129","129","27","el Putxet i el Farró","05","Sarrià-Sant Gervasi","08023","019","BARCELONA","41.410116","2.139645","428092.878","4584642.556","428184.788","4584843.514","934174911","#","","","","","","","",
"75990026722","Farmàcia Helena San Martín","#","C","Besòs","27","27","38","la Teixonera","07","Horta-Guinardó","08035","019","BARCELONA","41.422","2.148222","428822.673","4585954.82","428914.59","4586155.79","933589601","Fax","","","","","","","",
"75990026722","Farmàcia Helena San Martín","#","C","Besòs","27","27","38","la Teixonera","07","Horta-Guinardó","08035","019","BARCELONA","41.422","2.148222","428822.673","4585954.82","428914.59","4586155.79","933589601","#","","","","","","","",
"75990026828","Farmàcia Munné Campos","#","C","Bilbao","145","145","71","Provençals del Poblenou","10","Sant Martí","08018","019","BARCELONA","41.4066","2.197454","432920.865","4584205.795","433012.82","4584406.75","933070574","Fax","","","","","","","",
"75990026828","Farmàcia Munné Campos","#","C","Bilbao","145","145","71","Provençals del Poblenou","10","Sant Martí","08018","019","BARCELONA","41.4066","2.197454","432920.865","4584205.795","433012.82","4584406.75","933078848","#","","","","","","","",
"75990026852","Farmàcia Rius Sala","#","C","Biosca","23","23","59","el Bon Pastor","09","Sant Andreu","08030","019","BARCELONA","41.437856","2.206419","433702.004","4587669","433793.965","4587869.988","935971910","#","","","","","","","",
"75990027118","Farmàcia de Mier-Carrascal","#","C","Boada","26","26","52","la Prosperitat","08","Nou Barris","08016","019","BARCELONA","41.439851","2.179141","431425.179","4587911.704","431517.119","4588112.693","933592642","#","","","","","","","",
"75990027321","Farmàcia Marta Homs Balló","#","C","Bolívia","19","19","66","el Parc i la Llacuna del Poblenou","10","Sant Martí","08018","019","BARCELONA","41.401557","2.189025","432211.117","4583652.534","432303.065","4583853.484","933007615","#","Telèfon/Fax","","","","","","",
"75990027525","Farmàcia Melguizo Corzo","#","Pg","Bonanova","34","34","25","Sant Gervasi - la Bonanova","05","Sarrià-Sant Gervasi","08022","019","BARCELONA","41.404663","2.129677","427253.679","4584045.538","427345.582","4584246.49","934173452","#","","","","","","","",
"75990027726","Farmàcia Boada i Soler","#","Pl","Bonanova","6","6","25","Sant Gervasi - la Bonanova","05","Sarrià-Sant Gervasi","08022","019","BARCELONA","41.406381","2.134186","427632.477","4584232.458","427724.383","4584433.412","934178032","#","","01/01","31/12","0000000","00:00:00","23:59:00"," ",
"75990027726","Farmàcia Boada i Soler","#","Pl","Bonanova","6","6","25","Sant Gervasi - la Bonanova","05","Sarrià-Sant Gervasi","08022","019","BARCELONA","41.406381","2.134186","427632.477","4584232.458","427724.383","4584433.412","932118295","#","","01/01","31/12","0000000","00:00:00","23:59:00"," ",
"75990027726","Farmàcia Boada i Soler","#","Pl","Bonanova","6","6","25","Sant Gervasi - la Bonanova","05","Sarrià-Sant Gervasi","08022","019","BARCELONA","41.406381","2.134186","427632.477","4584232.458","427724.383","4584433.412","934178032","Fax","","01/01","31/12","0000000","00:00:00","23:59:00"," ",
